Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	sample_id	group	workflow
MEGAHIT-MaxBin2Refined-Plant_sample_1.012_sub	99.38	5.98	Gradient Boost (General Model)	11	0.87	992452	390.8741872226236	13045409	0.71	9689	None	Plant_sample_1	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_2.009_sub	99.9	1.59	Neural Network (Specific Model)	11	0.847	84846	327.9731506849315	6348463	0.73	5475	None	Plant_sample_2	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_2.015_sub	79.7	0.74	Gradient Boost (General Model)	11	0.89	5023	267.1033851784081	2947039	0.38	3279	None	Plant_sample_2	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_3.012	99.38	7.09	Gradient Boost (General Model)	11	0.87	2084559	390.95491126702433	13052464	0.71	9692	None	Plant_sample_3	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_4.001	99.01	6.52	Gradient Boost (General Model)	11	0.869	70321	382.01671593109774	12913711	0.71	9811	None	Plant_sample_4	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_4.015	100.0	0.31	Neural Network (Specific Model)	11	0.909	7462030	324.4754195929056	8970632	0.69	8401	None	Plant_sample_4	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_5.017	99.95	0.79	Neural Network (Specific Model)	11	0.848	85852	328.16703337000365	6324680	0.73	5454	None	Plant_sample_5	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_6.013	99.91	0.02	Neural Network (Specific Model)	11	0.847	85858	328.8556090336912	6280640	0.73	5402	None	Plant_sample_6	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_7.002_sub	99.9	0.02	Neural Network (Specific Model)	11	0.847	85847	328.9342957616139	6282656	0.73	5403	None	Plant_sample_7	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_8.007_sub	99.91	0.02	Neural Network (Specific Model)	11	0.847	85853	328.86409924088133	6281201	0.73	5401	None	Plant_sample_8	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_8.009	100.0	3.8	Neural Network (Specific Model)	11	0.898	182174	319.2937233394272	5243425	0.65	4923	None	Plant_sample_8	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_9.002_sub	99.91	0.02	Neural Network (Specific Model)	11	0.847	85858	328.8143967431532	6281066	0.73	5404	None	Plant_sample_9	Plant	nf-mag
MEGAHIT-MaxBin2Refined-Plant_sample_9.015	100.0	3.62	Neural Network (Specific Model)	11	0.898	267943	319.11022840119165	5361711	0.65	5035	None	Plant_sample_9	Plant	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_0.020	99.98	0.11	Neural Network (Specific Model)	11	0.927	2238484	311.6216931216931	2278760	0.68	2268	None	marine_sample_0	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_0.023	99.3	0.46	Neural Network (Specific Model)	11	0.872	310359	335.79771784232366	3337162	0.45	2892	None	marine_sample_0	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_0.044	99.99	2.34	Neural Network (Specific Model)	11	0.869	3481680	305.4255943645436	3581309	0.5	3407	None	marine_sample_0	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_0.046_sub	89.26	8.96	Neural Network (Specific Model)	11	0.874	486560	314.6074191628645	5430019	0.69	5041	None	marine_sample_0	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_1.002	99.95	1.04	Neural Network (Specific Model)	11	0.87	57962	314.423343605547	2807834	0.59	2596	None	marine_sample_1	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_1.003	67.64	0.85	Neural Network (Specific Model)	11	0.936	4099	276.9022265246854	1827394	0.61	2066	None	marine_sample_1	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_1.009_sub	100.0	1.67	Neural Network (Specific Model)	11	0.886	993478	405.0559319590601	9502722	0.69	6937	None	marine_sample_1	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_1.034	94.86	4.11	Neural Network (Specific Model)	11	0.897	14801	319.3389141353743	4452261	0.5	4181	None	marine_sample_1	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_1.048	50.29	0.38	Neural Network (Specific Model)	11	0.893	3460	242.48628987129263	1449997	0.54	1787	None	marine_sample_1	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_1.053_sub	99.77	36.56	Neural Network (Specific Model)	11	0.591	1518601	343.3097617217525	2265434	0.35	1301	None	marine_sample_1	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_1.058	99.99	0.58	Neural Network (Specific Model)	11	0.852	1667155	260.7107976125882	1681786	0.54	1843	None	marine_sample_1	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_1.072	99.82	0.71	Neural Network (Specific Model)	11	0.948	1926629	324.63282482903736	1946297	0.64	1901	None	marine_sample_1	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_2.003	68.2	6.32	Gradient Boost (General Model)	11	0.888	3414	256.7690639681966	2393551	0.55	2767	None	marine_sample_2	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_2.066	99.88	2.42	Neural Network (Specific Model)	11	0.908	1859369	274.50223015165034	2027105	0.43	2242	None	marine_sample_2	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_2.071	100.0	0.04	Neural Network (Specific Model)	11	0.954	1739481	327.26010544815466	1750799	0.63	1707	None	marine_sample_2	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_3.003_sub	44.23	0.0	Neural Network (Specific Model)	11	0.933	3267	215.51041666666663	596892	0.33	864	None	marine_sample_3	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_3.014_sub	34.16	0.31	Neural Network (Specific Model)	11	0.714	5420	247.6960784313725	953794	0.35	918	None	marine_sample_3	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_3.030	99.44	1.79	Neural Network (Specific Model)	11	0.894	22006	324.3412716243541	4834775	0.5	4451	None	marine_sample_3	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_3.046_sub	87.25	2.17	Neural Network (Specific Model)	11	0.872	8061	281.5601867289096	2900660	0.64	2999	None	marine_sample_3	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_3.063	100.0	10.61	Neural Network (Specific Model)	11	0.876	3176249	309.4580682475419	3657569	0.57	3458	None	marine_sample_3	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_3.065	100.0	0.04	Neural Network (Specific Model)	11	0.954	1739450	327.3797766019988	1745335	0.63	1701	None	marine_sample_3	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_3.066	99.69	3.65	Neural Network (Specific Model)	11	0.942	1926622	312.8323489323035	2184449	0.64	2201	None	marine_sample_3	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_4.012_sub	100.0	7.2	Neural Network (Specific Model)	11	0.884	38152	320.8900401776274	5139018	0.41	4729	None	marine_sample_4	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_4.046	100.0	0.52	Neural Network (Specific Model)	11	0.866	1293955	308.1595466434176	3667409	0.64	3441	None	marine_sample_4	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_4.056	100.0	0.03	Neural Network (Specific Model)	11	0.953	1739479	326.6471271038886	1766331	0.63	1723	None	marine_sample_4	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_4.057_sub	99.29	0.07	Neural Network (Specific Model)	11	0.946	1926624	323.4525168655942	1969136	0.64	1927	None	marine_sample_4	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_5.011	99.99	4.1	Neural Network (Specific Model)	11	0.846	3523362	317.78529683174406	3658988	0.47	3251	None	marine_sample_5	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_5.012	100.0	0.42	Neural Network (Specific Model)	11	0.924	172911	347.1928406466513	4872026	0.67	4330	None	marine_sample_5	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_5.020_sub	76.77	29.01	Neural Network (Specific Model)	11	0.904	5205	278.0404118904216	4743637	0.35	5147	None	marine_sample_5	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_5.021	100.0	2.36	Neural Network (Specific Model)	11	0.882	5197876	333.56670247046185	5268925	0.41	4655	None	marine_sample_5	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_5.026_sub	65.92	3.3	Neural Network (Specific Model)	11	0.874	4229	260.6318407960199	2331972	0.65	2613	None	marine_sample_5	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_5.032_sub	100.0	1.63	Neural Network (Specific Model)	11	0.912	2562275	303.5485692771084	2646808	0.44	2656	None	marine_sample_5	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_5.049_sub	95.47	75.39	Neural Network (Specific Model)	11	0.875	27005	310.4744099088572	4551492	0.33	4279	None	marine_sample_5	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_5.051_sub	99.14	2.04	Neural Network (Specific Model)	11	0.946	1926629	320.8428927680798	2033749	0.64	2005	None	marine_sample_5	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_6.008_sub	100.0	1.66	Neural Network (Specific Model)	11	0.881	3460830	333.1111349036403	5286655	0.41	4670	None	marine_sample_6	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_6.027	95.97	1.25	Neural Network (Specific Model)	11	0.881	28324	322.9509479386097	3649458	0.58	3323	None	marine_sample_6	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_6.042	99.87	0.82	Neural Network (Specific Model)	11	0.924	33319	336.1972053189092	4835512	0.67	4437	None	marine_sample_6	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_6.052	100.0	0.23	Neural Network (Specific Model)	11	0.913	2562264	305.7971127584861	2570188	0.44	2563	None	marine_sample_6	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_7.013	100.0	0.55	Neural Network (Specific Model)	11	0.873	90633	283.36049170954834	3400668	0.49	3498	None	marine_sample_7	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_7.058_sub	99.78	0.05	Neural Network (Specific Model)	11	0.947	1926627	324.64650677789365	1965424	0.64	1918	None	marine_sample_7	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_8.013	100.0	2.03	Neural Network (Specific Model)	11	0.855	1667157	258.1862284820031	1728097	0.54	1917	None	marine_sample_8	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_5.001	100.0	1.13	Neural Network (Specific Model)	11	0.868	513296	337.9195309990363	7264870	0.73	6226	None	marine_sample_5	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_6.033_sub	100.0	1.29	Neural Network (Specific Model)	11	0.868	527975	336.1072220462464	7328043	0.73	6314	None	marine_sample_6	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_7.026_sub	88.6	4.19	Neural Network (Specific Model)	11	0.889	16269	308.95985484236786	4587676	0.41	4409	None	marine_sample_7	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_7.047	100.0	0.03	Neural Network (Specific Model)	11	0.869	107443	308.50612589776085	2517476	0.33	2367	None	marine_sample_7	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_8.055	99.64	6.91	Neural Network (Specific Model)	11	0.949	1739479	317.81433998100664	2109480	0.63	2106	None	marine_sample_8	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_9.006	87.68	0.91	Neural Network (Specific Model)	11	0.939	9821	311.50977891156464	2333093	0.61	2352	None	marine_sample_9	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_9.013	100.0	7.55	Neural Network (Specific Model)	11	0.884	969586	335.6389782403027	6005681	0.49	5285	None	marine_sample_9	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_9.014	99.99	0.99	Neural Network (Specific Model)	11	0.924	4830165	350.42723444080485	4854983	0.67	4274	None	marine_sample_9	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_9.023	100.0	9.15	Neural Network (Specific Model)	11	0.85	3523376	313.5707675557975	4060021	0.47	3674	None	marine_sample_9	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_9.025_sub	83.19	2.72	Neural Network (Specific Model)	11	0.873	10077	284.3972461273666	2834579	0.65	2905	None	marine_sample_9	marine	nf-mag
MEGAHIT-MaxBin2Refined-marine_sample_9.061	99.83	0.14	Neural Network (Specific Model)	11	0.947	1926619	324.988547631442	1970191	0.64	1921	None	marine_sample_9	marine	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_0.11	100.0	12.31	Neural Network (Specific Model)	11	0.903	4887363	311.59357696567	5597518	0.68	5418	None	HMP_sample_0	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_0.17	92.08	1.88	Neural Network (Specific Model)	11	0.86	19370	324.9459757442117	2052103	0.63	1814	None	HMP_sample_0	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_0.33	56.4	0.16	Neural Network (Specific Model)	11	0.88	3647	248.36048689138576	902047	0.38	1068	None	HMP_sample_0	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_0.34_sub	52.87	0.64	Neural Network (Specific Model)	11	0.836	3348	240.70871308786	2364851	0.3	2743	None	HMP_sample_0	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_0.5	99.62	1.95	Neural Network (Specific Model)	11	0.89	31898	333.14390371533227	4287186	0.43	3822	None	HMP_sample_0	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_0.7_sub	53.74	1.88	Neural Network (Specific Model)	11	0.894	3678	280.04742885671493	1878632	0.58	2003	None	HMP_sample_0	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.12	99.96	2.69	Neural Network (Specific Model)	11	0.829	154626	324.07666263603386	4842815	0.35	4135	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.17	100.0	0.14	Neural Network (Specific Model)	11	0.793	72349	301.13613861386136	5060793	0.29	4444	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.18_sub	83.42	4.27	Neural Network (Specific Model)	11	0.894	6731	304.4182601669809	3788000	0.44	3713	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.23	99.65	1.09	Neural Network (Specific Model)	11	0.908	44295	296.98810182623134	3536843	0.63	3614	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.24	100.0	1.97	Neural Network (Specific Model)	11	0.845	441399	298.7086633069354	4410487	0.31	4167	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.31	80.9	1.49	Neural Network (Specific Model)	11	0.91	6996	293.7967069892473	2877871	0.41	2976	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.37_sub	100.0	3.43	Neural Network (Specific Model)	11	0.89	296789	357.74755737332424	5302862	0.42	4401	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.43	79.09	5.1	Neural Network (Specific Model)	11	0.895	27355	358.814039408867	3904505	0.44	3248	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.47_sub	40.76	1.72	Neural Network (Specific Model)	11	0.823	7103	268.85810356422326	1456261	0.28	1487	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.49	100.0	0.41	Neural Network (Specific Model)	11	0.899	5287947	312.73728813559325	5287947	0.65	5074	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_1.57	82.45	5.79	Neural Network (Specific Model)	11	0.843	6965	289.4342908844153	4547494	0.31	4421	None	HMP_sample_1	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_2.10	81.38	0.71	Neural Network (Specific Model)	11	0.834	5685	261.24648254299115	3603442	0.3	3838	None	HMP_sample_2	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_2.14	99.99	0.89	Neural Network (Specific Model)	11	0.809	2628201	298.9985863726322	3917039	0.28	3537	None	HMP_sample_2	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_2.21	81.25	0.28	Neural Network (Specific Model)	11	0.853	5666	270.6752507454595	3506408	0.61	3689	None	HMP_sample_2	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_2.23	99.98	0.83	Neural Network (Specific Model)	11	0.851	304796	326.8348445595855	3552205	0.39	3088	None	HMP_sample_2	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_2.25_sub	79.12	3.44	Neural Network (Specific Model)	11	0.851	5804	272.574378423936	2277388	0.28	2373	None	HMP_sample_2	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_2.29	81.6	1.78	Neural Network (Specific Model)	11	0.876	5534	283.93608574831285	2445381	0.42	2519	None	HMP_sample_2	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_2.4	67.64	2.3	Neural Network (Specific Model)	11	0.8	4082	252.5650236702868	3395490	0.28	3591	None	HMP_sample_2	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.11	99.92	0.89	Neural Network (Specific Model)	11	0.901	4107407	314.760450563204	4175815	0.68	3995	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.12_sub	99.97	0.98	Neural Network (Specific Model)	11	0.85	4586734	304.4000440819925	4867877	0.36	4537	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.14_sub	90.49	0.06	Neural Network (Specific Model)	11	0.898	679386	358.2570702256117	3759182	0.45	3147	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.15	95.11	0.44	Neural Network (Specific Model)	11	0.851	93217	343.8907228229937	2127692	0.63	1757	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.19	99.54	0.56	Neural Network (Specific Model)	11	0.855	31926	319.4802989130435	3296566	0.39	2944	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.24	91.95	0.73	Neural Network (Specific Model)	11	0.856	39700	299.3459669582119	2155491	0.38	2058	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.27	100.0	6.1	Neural Network (Specific Model)	11	0.915	5339166	322.09180138568126	5480965	0.68	5196	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.28	99.97	0.01	Neural Network (Specific Model)	11	0.824	1796399	353.5630831643002	3168264	0.41	2465	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.30	75.94	2.47	Neural Network (Specific Model)	11	0.865	5501	304.50632183908044	1834823	0.37	1740	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.39	99.5	1.0	Neural Network (Specific Model)	11	0.91	26889	335.35335836462247	2645378	0.37	2397	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.41	98.79	0.18	Neural Network (Specific Model)	11	0.879	27714	325.24354346015	3991000	0.37	3601	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_3.46_sub	96.26	1.2	Neural Network (Specific Model)	11	0.817	16040	273.7165291455949	3771095	0.28	3757	None	HMP_sample_3	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_4.23	99.99	0.35	Neural Network (Specific Model)	11	0.854	3158342	355.46090047393363	3158342	0.65	2532	None	HMP_sample_4	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_4.24	27.21	0.17	Neural Network (Specific Model)	11	0.91	16529	296.4173290937997	1226024	0.68	1258	None	HMP_sample_4	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_4.39	99.98	0.23	Neural Network (Specific Model)	11	0.866	2033689	358.8680926916221	2089624	0.59	1683	None	HMP_sample_4	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_4.41	100.0	0.27	Neural Network (Specific Model)	11	0.883	2745272	353.1820165866434	2745272	0.56	2291	None	HMP_sample_4	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_4.43_sub	87.91	0.67	Neural Network (Specific Model)	11	0.899	17621	295.91954022988506	1371228	0.35	1392	None	HMP_sample_4	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_4.44_sub	89.26	3.33	Neural Network (Specific Model)	11	0.862	19222	280.69347396176664	2961305	0.36	3034	None	HMP_sample_4	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_4.45	99.98	0.18	Neural Network (Specific Model)	11	0.882	5599727	331.7854699134635	5599727	0.59	4969	None	HMP_sample_4	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_4.47	100.0	0.16	Neural Network (Specific Model)	11	0.828	3781491	302.60584998551985	3781491	0.27	3453	None	HMP_sample_4	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_4.8	99.95	0.18	Neural Network (Specific Model)	11	0.865	352778	329.87786259541986	2393187	0.59	2096	None	HMP_sample_4	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_5.15	100.0	0.41	Neural Network (Specific Model)	11	0.899	5287935	312.8211750788644	5287935	0.65	5072	None	HMP_sample_5	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_5.23	100.0	0.27	Neural Network (Specific Model)	11	0.904	4887377	314.29484448231784	4887377	0.68	4694	None	HMP_sample_5	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_5.3	99.99	0.33	Neural Network (Specific Model)	11	0.825	3611824	313.4265447667087	3611824	0.27	3172	None	HMP_sample_5	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_5.4	100.0	0.61	Neural Network (Specific Model)	11	0.826	4351889	300.07625	4351889	0.3	4000	None	HMP_sample_5	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_5.9	99.98	1.64	Neural Network (Specific Model)	11	0.835	139815	314.0659863945578	3313940	0.28	2940	None	HMP_sample_5	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.12	95.14	1.52	Neural Network (Specific Model)	11	0.882	61564	296.0360313315927	1925923	0.35	1915	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.13	99.5	0.7	Neural Network (Specific Model)	11	0.858	41514	325.9509550851833	2204902	0.49	1937	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.18_sub	87.17	0.59	Neural Network (Specific Model)	11	0.882	56692	285.7972602739726	1769963	0.35	1825	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.22	82.23	0.88	Neural Network (Specific Model)	11	0.873	21531	274.3235739525492	1862898	0.4	1981	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.23_sub	88.84	18.09	Neural Network (Specific Model)	11	0.872	45485	293.9235697940504	2204443	0.41	2185	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.26	95.54	0.2	Neural Network (Specific Model)	11	0.902	48609	332.1741618969746	4050505	0.39	3669	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.27	99.96	1.6	Neural Network (Specific Model)	11	0.853	2767898	297.5324773413897	2767898	0.35	2648	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.28	99.92	1.84	Neural Network (Specific Model)	11	0.866	46683	288.6205218929677	2255253	0.44	2261	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.35	93.22	3.96	Neural Network (Specific Model)	11	0.89	49693	296.741935483871	1826917	0.35	1829	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.37	99.97	1.22	Neural Network (Specific Model)	11	0.875	57290	286.8441358024691	1908082	0.39	1944	None	HMP_sample_6	HMP	nf-mag
MEGAHIT-MetaBAT2Refined-HMP_sample_6.39	99.73	14.35	Neural Network (Specific Model)	11	0.869	39588	281.4489716724874	2498960	0.4	2577	None	HMP_sample_6	HMP	nf-mag
