binner	BinScore	avg_counts	dataset
concoct_metabinner_metabat_binny	<0.5	51.45	Mouse_gut
concoct_metabinner_metabat_binny	>0.6	5.5	Mouse_gut
concoct_metabinner_metabat_binny	>0.7	4.75	Mouse_gut
concoct_metabinner_metabat_binny	>0.8	13	Mouse_gut
concoct_metabinner_metabat_binny	>0.9	71.05	Mouse_gut
concoct_metabinner_metabat_binny	>=0.5	6.35	Mouse_gut
maxbin_binny	<0.5	21.05	Mouse_gut
maxbin_binny	>0.6	3.57894736842105	Mouse_gut
maxbin_binny	>0.7	3	Mouse_gut
maxbin_binny	>0.8	6.85	Mouse_gut
maxbin_binny	>0.9	33.95	Mouse_gut
maxbin_binny	>=0.5	4	Mouse_gut
maxbin_concoct	<0.5	40.65	Mouse_gut
maxbin_concoct	>0.6	4.11111111111111	Mouse_gut
maxbin_concoct	>0.7	3.25	Mouse_gut
maxbin_concoct	>0.8	6.4	Mouse_gut
maxbin_concoct	>0.9	27.3	Mouse_gut
maxbin_concoct	>=0.5	4.47368421052632	Mouse_gut
maxbin_concoct_binny	<0.5	44.05	Mouse_gut
maxbin_concoct_binny	>0.6	5	Mouse_gut
maxbin_concoct_binny	>0.7	4.15	Mouse_gut
maxbin_concoct_binny	>0.8	9.7	Mouse_gut
maxbin_concoct_binny	>0.9	48.85	Mouse_gut
maxbin_concoct_binny	>=0.5	5.45	Mouse_gut
maxbin_concoct_metabat	<0.5	58.8	Mouse_gut
maxbin_concoct_metabat	>0.6	4.89473684210526	Mouse_gut
maxbin_concoct_metabat	>0.7	4.7	Mouse_gut
maxbin_concoct_metabat	>0.8	9.5	Mouse_gut
maxbin_concoct_metabat	>0.9	42.7	Mouse_gut
maxbin_concoct_metabat	>=0.5	5.35	Mouse_gut
maxbin_concoct_metabat_binny	<0.5	62.2	Mouse_gut
maxbin_concoct_metabat_binny	>0.6	5.95	Mouse_gut
maxbin_concoct_metabat_binny	>0.7	5.6	Mouse_gut
maxbin_concoct_metabat_binny	>0.8	12.8	Mouse_gut
maxbin_concoct_metabat_binny	>0.9	64.25	Mouse_gut
maxbin_concoct_metabat_binny	>=0.5	6.55	Mouse_gut
maxbin_concoct_metabinner	<0.5	47.55	Mouse_gut
maxbin_concoct_metabinner	>0.6	5.35	Mouse_gut
maxbin_concoct_metabinner	>0.7	4.2	Mouse_gut
maxbin_concoct_metabinner	>0.8	9.5	Mouse_gut
maxbin_concoct_metabinner	>0.9	46.5	Mouse_gut
maxbin_concoct_metabinner	>=0.5	6.78947368421053	Mouse_gut
maxbin_concoct_metabinner_binny	<0.5	50.95	Mouse_gut
maxbin_concoct_metabinner_binny	>0.6	6.65	Mouse_gut
maxbin_concoct_metabinner_binny	>0.7	5.1	Mouse_gut
maxbin_concoct_metabinner_binny	>0.8	12.8	Mouse_gut
maxbin_concoct_metabinner_binny	>0.9	68.05	Mouse_gut
maxbin_concoct_metabinner_binny	>=0.5	7.65	Mouse_gut
maxbin_concoct_metabinner_metabat	<0.5	65.7	Mouse_gut
maxbin_concoct_metabinner_metabat	>0.6	6.3	Mouse_gut
maxbin_concoct_metabinner_metabat	>0.7	5.65	Mouse_gut
maxbin_concoct_metabinner_metabat	>0.8	12.6	Mouse_gut
maxbin_concoct_metabinner_metabat	>0.9	61.9	Mouse_gut
maxbin_concoct_metabinner_metabat	>=0.5	7.55	Mouse_gut
maxbin_concoct_metabinner_metabat_binny	<0.5	69.1	Mouse_gut
maxbin_concoct_metabinner_metabat_binny	>0.6	7.6	Mouse_gut
maxbin_concoct_metabinner_metabat_binny	>0.7	6.55	Mouse_gut
maxbin_concoct_metabinner_metabat_binny	>0.8	15.9	Mouse_gut
maxbin_concoct_metabinner_metabat_binny	>0.9	83.45	Mouse_gut
maxbin_concoct_metabinner_metabat_binny	>=0.5	8.75	Mouse_gut
maxbin_metabat	<0.5	35.8	Mouse_gut
maxbin_metabat	>0.6	3.58823529411765	Mouse_gut
maxbin_metabat	>0.7	3.61111111111111	Mouse_gut
maxbin_metabat	>0.8	7	Mouse_gut
maxbin_metabat	>0.9	27.8	Mouse_gut
maxbin_metabat	>=0.5	3.88888888888889	Mouse_gut
maxbin_metabat_binny	<0.5	39.2	Mouse_gut
maxbin_metabat_binny	>0.6	4.57894736842105	Mouse_gut
maxbin_metabat_binny	>0.7	4.61111111111111	Mouse_gut
maxbin_metabat_binny	>0.8	9.95	Mouse_gut
maxbin_metabat_binny	>0.9	49.35	Mouse_gut
maxbin_metabat_binny	>=0.5	5.22222222222222	Mouse_gut
maxbin_metabinner	<0.5	24.55	Mouse_gut
maxbin_metabinner	>0.6	4.16666666666667	Mouse_gut
maxbin_metabinner	>0.7	2.89473684210526	Mouse_gut
maxbin_metabinner	>0.8	6.65	Mouse_gut
maxbin_metabinner	>0.9	31.6	Mouse_gut
maxbin_metabinner	>=0.5	4.84210526315789	Mouse_gut
maxbin_metabinner_binny	<0.5	27.95	Mouse_gut
maxbin_metabinner_binny	>0.6	5.31578947368421	Mouse_gut
maxbin_metabinner_binny	>0.7	3.84210526315789	Mouse_gut
maxbin_metabinner_binny	>0.8	9.95	Mouse_gut
maxbin_metabinner_binny	>0.9	53.15	Mouse_gut
maxbin_metabinner_binny	>=0.5	5.8	Mouse_gut
maxbin_metabinner_metabat	<0.5	42.7	Mouse_gut
maxbin_metabinner_metabat	>0.6	5.22222222222222	Mouse_gut
maxbin_metabinner_metabat	>0.7	4.42105263157895	Mouse_gut
maxbin_metabinner_metabat	>0.8	9.75	Mouse_gut
maxbin_metabinner_metabat	>0.9	47	Mouse_gut
maxbin_metabinner_metabat	>=0.5	5.7	Mouse_gut
maxbin_metabinner_metabat_binny	<0.5	46.1	Mouse_gut
maxbin_metabinner_metabat_binny	>0.6	6.31578947368421	Mouse_gut
maxbin_metabinner_metabat_binny	>0.7	5.36842105263158	Mouse_gut
maxbin_metabinner_metabat_binny	>0.8	13.05	Mouse_gut
maxbin_metabinner_metabat_binny	>0.9	68.55	Mouse_gut
maxbin_metabinner_metabat_binny	>=0.5	6.9	Mouse_gut
metabat_binny	<0.5	21.55	Mouse_gut
metabat_binny	>0.6	2.5	Mouse_gut
metabat_binny	>0.7	2.76470588235294	Mouse_gut
metabat_binny	>0.8	6.73684210526316	Mouse_gut
metabat_binny	>0.9	36.95	Mouse_gut
metabat_binny	>=0.5	2.70588235294118	Mouse_gut
metabinner_binny	<0.5	10.8421052631579	Mouse_gut
metabinner_binny	>0.6	3.27777777777778	Mouse_gut
metabinner_binny	>0.7	2.46666666666667	Mouse_gut
metabinner_binny	>0.8	7.52941176470588	Mouse_gut
metabinner_binny	>0.9	40.75	Mouse_gut
metabinner_binny	>=0.5	3.57894736842105	Mouse_gut
metabinner_metabat	<0.5	25.05	Mouse_gut
metabinner_metabat	>0.6	3.05882352941176	Mouse_gut
metabinner_metabat	>0.7	2.82352941176471	Mouse_gut
metabinner_metabat	>0.8	6.52631578947368	Mouse_gut
metabinner_metabat	>0.9	34.6	Mouse_gut
metabinner_metabat	>=0.5	3.3	Mouse_gut
metabinner_metabat_binny	<0.5	28.45	Mouse_gut
metabinner_metabat_binny	>0.6	4.10526315789474	Mouse_gut
metabinner_metabat_binny	>0.7	3.47368421052632	Mouse_gut
metabinner_metabat_binny	>0.8	10	Mouse_gut
metabinner_metabat_binny	>0.9	56.15	Mouse_gut
metabinner_metabat_binny	>=0.5	4.5	Mouse_gut
semibin2_binny	<0.5	27.85	Mouse_gut
semibin2_binny	>0.6	2.85	Mouse_gut
semibin2_binny	>0.7	3.3125	Mouse_gut
semibin2_binny	>0.8	7	Mouse_gut
semibin2_binny	>0.9	42.25	Mouse_gut
semibin2_binny	>=0.5	3.72222222222222	Mouse_gut
semibin2_concoct	<0.5	47.45	Mouse_gut
semibin2_concoct	>0.6	3.15	Mouse_gut
semibin2_concoct	>0.7	3.55555555555556	Mouse_gut
semibin2_concoct	>0.8	6.52631578947368	Mouse_gut
semibin2_concoct	>0.9	35.6	Mouse_gut
semibin2_concoct	>=0.5	4.44444444444444	Mouse_gut
semibin2_concoct_binny	<0.5	50.85	Mouse_gut
semibin2_concoct_binny	>0.6	4.45	Mouse_gut
semibin2_concoct_binny	>0.7	4.31578947368421	Mouse_gut
semibin2_concoct_binny	>0.8	10	Mouse_gut
semibin2_concoct_binny	>0.9	57.15	Mouse_gut
semibin2_concoct_binny	>=0.5	5.47368421052632	Mouse_gut
semibin2_concoct_metabat	<0.5	65.6	Mouse_gut
semibin2_concoct_metabat	>0.6	4.1	Mouse_gut
semibin2_concoct_metabat	>0.7	4.89473684210526	Mouse_gut
semibin2_concoct_metabat	>0.8	9.3	Mouse_gut
semibin2_concoct_metabat	>0.9	51	Mouse_gut
semibin2_concoct_metabat	>=0.5	5.1	Mouse_gut
semibin2_concoct_metabat_binny	<0.5	69	Mouse_gut
semibin2_concoct_metabat_binny	>0.6	5.4	Mouse_gut
semibin2_concoct_metabat_binny	>0.7	5.55	Mouse_gut
semibin2_concoct_metabat_binny	>0.8	12.6	Mouse_gut
semibin2_concoct_metabat_binny	>0.9	72.55	Mouse_gut
semibin2_concoct_metabat_binny	>=0.5	6.3	Mouse_gut
semibin2_concoct_metabinner	<0.5	54.35	Mouse_gut
semibin2_concoct_metabinner	>0.6	4.8	Mouse_gut
semibin2_concoct_metabinner	>0.7	4.36842105263158	Mouse_gut
semibin2_concoct_metabinner	>0.8	9.78947368421053	Mouse_gut
semibin2_concoct_metabinner	>0.9	54.8	Mouse_gut
semibin2_concoct_metabinner	>=0.5	6.52631578947368	Mouse_gut
semibin2_concoct_metabinner_binny	<0.5	57.75	Mouse_gut
semibin2_concoct_metabinner_binny	>0.6	6.1	Mouse_gut
semibin2_concoct_metabinner_binny	>0.7	5.05	Mouse_gut
semibin2_concoct_metabinner_binny	>0.8	13.2631578947368	Mouse_gut
semibin2_concoct_metabinner_binny	>0.9	76.35	Mouse_gut
semibin2_concoct_metabinner_binny	>=0.5	7.78947368421053	Mouse_gut
semibin2_concoct_metabinner_metabat	<0.5	72.5	Mouse_gut
semibin2_concoct_metabinner_metabat	>0.6	5.75	Mouse_gut
semibin2_concoct_metabinner_metabat	>0.7	5.89473684210526	Mouse_gut
semibin2_concoct_metabinner_metabat	>0.8	12.4	Mouse_gut
semibin2_concoct_metabinner_metabat	>0.9	70.2	Mouse_gut
semibin2_concoct_metabinner_metabat	>=0.5	7.3	Mouse_gut
semibin2_concoct_metabinner_metabat_binny	<0.5	75.9	Mouse_gut
semibin2_concoct_metabinner_metabat_binny	>0.6	7.05	Mouse_gut
semibin2_concoct_metabinner_metabat_binny	>0.7	6.5	Mouse_gut
semibin2_concoct_metabinner_metabat_binny	>0.8	15.7	Mouse_gut
semibin2_concoct_metabinner_metabat_binny	>0.9	91.75	Mouse_gut
semibin2_concoct_metabinner_metabat_binny	>=0.5	8.5	Mouse_gut
semibin2_maxbin	<0.5	42.1	Mouse_gut
semibin2_maxbin	>0.6	3.65	Mouse_gut
semibin2_maxbin	>0.7	3.73684210526316	Mouse_gut
semibin2_maxbin	>0.8	7.26315789473684	Mouse_gut
semibin2_maxbin	>0.9	33.1	Mouse_gut
semibin2_maxbin	>=0.5	4.78947368421053	Mouse_gut
semibin2_maxbin_binny	<0.5	45.5	Mouse_gut
semibin2_maxbin_binny	>0.6	4.95	Mouse_gut
semibin2_maxbin_binny	>0.7	4.68421052631579	Mouse_gut
semibin2_maxbin_binny	>0.8	10.2	Mouse_gut
semibin2_maxbin_binny	>0.9	54.65	Mouse_gut
semibin2_maxbin_binny	>=0.5	6.05263157894737	Mouse_gut
semibin2_maxbin_concoct	<0.5	65.1	Mouse_gut
semibin2_maxbin_concoct	>0.6	5.25	Mouse_gut
semibin2_maxbin_concoct	>0.7	5	Mouse_gut
semibin2_maxbin_concoct	>0.8	9.75	Mouse_gut
semibin2_maxbin_concoct	>0.9	48	Mouse_gut
semibin2_maxbin_concoct	>=0.5	6.4	Mouse_gut
semibin2_maxbin_concoct_binny	<0.5	68.5	Mouse_gut
semibin2_maxbin_concoct_binny	>0.6	6.55	Mouse_gut
semibin2_maxbin_concoct_binny	>0.7	5.9	Mouse_gut
semibin2_maxbin_concoct_binny	>0.8	13.05	Mouse_gut
semibin2_maxbin_concoct_binny	>0.9	69.55	Mouse_gut
semibin2_maxbin_concoct_binny	>=0.5	7.6	Mouse_gut
semibin2_maxbin_concoct_metabat	<0.5	83.25	Mouse_gut
semibin2_maxbin_concoct_metabat	>0.6	6.2	Mouse_gut
semibin2_maxbin_concoct_metabat	>0.7	6.45	Mouse_gut
semibin2_maxbin_concoct_metabat	>0.8	12.85	Mouse_gut
semibin2_maxbin_concoct_metabat	>0.9	63.4	Mouse_gut
semibin2_maxbin_concoct_metabat	>=0.5	7.5	Mouse_gut
semibin2_maxbin_concoct_metabat_binny	<0.5	86.65	Mouse_gut
semibin2_maxbin_concoct_metabat_binny	>0.6	7.5	Mouse_gut
semibin2_maxbin_concoct_metabat_binny	>0.7	7.35	Mouse_gut
semibin2_maxbin_concoct_metabat_binny	>0.8	16.15	Mouse_gut
semibin2_maxbin_concoct_metabat_binny	>0.9	84.95	Mouse_gut
semibin2_maxbin_concoct_metabat_binny	>=0.5	8.7	Mouse_gut
semibin2_maxbin_concoct_metabinner	<0.5	72	Mouse_gut
semibin2_maxbin_concoct_metabinner	>0.6	6.9	Mouse_gut
semibin2_maxbin_concoct_metabinner	>0.7	5.95	Mouse_gut
semibin2_maxbin_concoct_metabinner	>0.8	12.85	Mouse_gut
semibin2_maxbin_concoct_metabinner	>0.9	67.2	Mouse_gut
semibin2_maxbin_concoct_metabinner	>=0.5	8.6	Mouse_gut
semibin2_maxbin_concoct_metabinner_binny	<0.5	75.4	Mouse_gut
semibin2_maxbin_concoct_metabinner_binny	>0.6	8.2	Mouse_gut
semibin2_maxbin_concoct_metabinner_binny	>0.7	6.85	Mouse_gut
semibin2_maxbin_concoct_metabinner_binny	>0.8	16.15	Mouse_gut
semibin2_maxbin_concoct_metabinner_binny	>0.9	88.75	Mouse_gut
semibin2_maxbin_concoct_metabinner_binny	>=0.5	9.8	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat	<0.5	90.15	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat	>0.6	7.85	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat	>0.7	7.4	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat	>0.8	15.95	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat	>0.9	82.6	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat	>=0.5	9.7	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat_binny	<0.5	93.55	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat_binny	>0.6	9.15	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat_binny	>0.7	8.3	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat_binny	>0.8	19.25	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat_binny	>0.9	104.15	Mouse_gut
semibin2_maxbin_concoct_metabinner_metabat_binny	>=0.5	10.9	Mouse_gut
semibin2_maxbin_metabat	<0.5	60.25	Mouse_gut
semibin2_maxbin_metabat	>0.6	4.6	Mouse_gut
semibin2_maxbin_metabat	>0.7	5.26315789473684	Mouse_gut
semibin2_maxbin_metabat	>0.8	10.5263157894737	Mouse_gut
semibin2_maxbin_metabat	>0.9	48.5	Mouse_gut
semibin2_maxbin_metabat	>=0.5	5.94736842105263	Mouse_gut
semibin2_maxbin_metabat_binny	<0.5	63.65	Mouse_gut
semibin2_maxbin_metabat_binny	>0.6	5.9	Mouse_gut
semibin2_maxbin_metabat_binny	>0.7	6.21052631578947	Mouse_gut
semibin2_maxbin_metabat_binny	>0.8	13.3	Mouse_gut
semibin2_maxbin_metabat_binny	>0.9	70.05	Mouse_gut
semibin2_maxbin_metabat_binny	>=0.5	7.21052631578947	Mouse_gut
semibin2_maxbin_metabinner	<0.5	49	Mouse_gut
semibin2_maxbin_metabinner	>0.6	5.3	Mouse_gut
semibin2_maxbin_metabinner	>0.7	4.5	Mouse_gut
semibin2_maxbin_metabinner	>0.8	10	Mouse_gut
semibin2_maxbin_metabinner	>0.9	52.3	Mouse_gut
semibin2_maxbin_metabinner	>=0.5	6.75	Mouse_gut
semibin2_maxbin_metabinner_binny	<0.5	52.4	Mouse_gut
semibin2_maxbin_metabinner_binny	>0.6	6.6	Mouse_gut
semibin2_maxbin_metabinner_binny	>0.7	5.4	Mouse_gut
semibin2_maxbin_metabinner_binny	>0.8	13.3	Mouse_gut
semibin2_maxbin_metabinner_binny	>0.9	73.85	Mouse_gut
semibin2_maxbin_metabinner_binny	>=0.5	7.95	Mouse_gut
semibin2_maxbin_metabinner_metabat	<0.5	67.15	Mouse_gut
semibin2_maxbin_metabinner_metabat	>0.6	6.25	Mouse_gut
semibin2_maxbin_metabinner_metabat	>0.7	5.95	Mouse_gut
semibin2_maxbin_metabinner_metabat	>0.8	13.1	Mouse_gut
semibin2_maxbin_metabinner_metabat	>0.9	67.7	Mouse_gut
semibin2_maxbin_metabinner_metabat	>=0.5	7.85	Mouse_gut
semibin2_maxbin_metabinner_metabat_binny	<0.5	70.55	Mouse_gut
semibin2_maxbin_metabinner_metabat_binny	>0.6	7.55	Mouse_gut
semibin2_maxbin_metabinner_metabat_binny	>0.7	6.85	Mouse_gut
semibin2_maxbin_metabinner_metabat_binny	>0.8	16.4	Mouse_gut
semibin2_maxbin_metabinner_metabat_binny	>0.9	89.25	Mouse_gut
semibin2_maxbin_metabinner_metabat_binny	>=0.5	9.05	Mouse_gut
semibin2_metabat	<0.5	42.6	Mouse_gut
semibin2_metabat	>0.6	2.63157894736842	Mouse_gut
semibin2_metabat	>0.7	3.55555555555556	Mouse_gut
semibin2_metabat	>0.8	6.78947368421053	Mouse_gut
semibin2_metabat	>0.9	36.1	Mouse_gut
semibin2_metabat	>=0.5	3.42105263157895	Mouse_gut
semibin2_metabat_binny	<0.5	46	Mouse_gut
semibin2_metabat_binny	>0.6	3.8	Mouse_gut
semibin2_metabat_binny	>0.7	4.31578947368421	Mouse_gut
semibin2_metabat_binny	>0.8	9.75	Mouse_gut
semibin2_metabat_binny	>0.9	57.65	Mouse_gut
semibin2_metabat_binny	>=0.5	4.68421052631579	Mouse_gut
semibin2_metabinner	<0.5	31.35	Mouse_gut
semibin2_metabinner	>0.6	3.36842105263158	Mouse_gut
semibin2_metabinner	>0.7	3	Mouse_gut
semibin2_metabinner	>0.8	6.78947368421053	Mouse_gut
semibin2_metabinner	>0.9	39.9	Mouse_gut
semibin2_metabinner	>=0.5	4.57894736842105	Mouse_gut
semibin2_metabinner_binny	<0.5	34.75	Mouse_gut
semibin2_metabinner_binny	>0.6	4.5	Mouse_gut
semibin2_metabinner_binny	>0.7	3.78947368421053	Mouse_gut
semibin2_metabinner_binny	>0.8	10.2631578947368	Mouse_gut
semibin2_metabinner_binny	>0.9	61.45	Mouse_gut
semibin2_metabinner_binny	>=0.5	5.84210526315789	Mouse_gut
semibin2_metabinner_metabat	<0.5	49.5	Mouse_gut
semibin2_metabinner_metabat	>0.6	4.15	Mouse_gut
semibin2_metabinner_metabat	>0.7	4.36842105263158	Mouse_gut
semibin2_metabinner_metabat	>0.8	9.55	Mouse_gut
semibin2_metabinner_metabat	>0.9	55.3	Mouse_gut
semibin2_metabinner_metabat	>=0.5	5.45	Mouse_gut
semibin2_metabinner_metabat_binny	<0.5	52.9	Mouse_gut
semibin2_metabinner_metabat_binny	>0.6	5.45	Mouse_gut
semibin2_metabinner_metabat_binny	>0.7	5.05	Mouse_gut
semibin2_metabinner_metabat_binny	>0.8	12.85	Mouse_gut
semibin2_metabinner_metabat_binny	>0.9	76.85	Mouse_gut
semibin2_metabinner_metabat_binny	>=0.5	6.65	Mouse_gut
binny_comebin	<0.5	14.7	plant_associated
binny_comebin	>0.6	2.33333333333333	plant_associated
binny_comebin	>0.7	2.94117647058824	plant_associated
binny_comebin	>0.8	3.95	plant_associated
binny_comebin	>0.9	26.6	plant_associated
binny_comebin	>=0.5	2.5625	plant_associated
binny_comebin_metabat	<0.5	25.75	plant_associated
binny_comebin_metabat	>0.6	2.88888888888889	plant_associated
binny_comebin_metabat	>0.7	3.33333333333333	plant_associated
binny_comebin_metabat	>0.8	5.55	plant_associated
binny_comebin_metabat	>0.9	36.85	plant_associated
binny_comebin_metabat	>=0.5	3.3125	plant_associated
binny_comebin_semibin2	<0.5	34.6	plant_associated
binny_comebin_semibin2	>0.6	3.35	plant_associated
binny_comebin_semibin2	>0.7	3.70588235294118	plant_associated
binny_comebin_semibin2	>0.8	5.75	plant_associated
binny_comebin_semibin2	>0.9	39.5	plant_associated
binny_comebin_semibin2	>=0.5	3.72222222222222	plant_associated
binny_comebin_semibin2_metabat	<0.5	45.65	plant_associated
binny_comebin_semibin2_metabat	>0.6	3.85	plant_associated
binny_comebin_semibin2_metabat	>0.7	4.05555555555556	plant_associated
binny_comebin_semibin2_metabat	>0.8	7.35	plant_associated
binny_comebin_semibin2_metabat	>0.9	49.75	plant_associated
binny_comebin_semibin2_metabat	>=0.5	4.38888888888889	plant_associated
binny_metabat	<0.5	13.6	plant_associated
binny_metabat	>0.6	1.66666666666667	plant_associated
binny_metabat	>0.7	2.13333333333333	plant_associated
binny_metabat	>0.8	3	plant_associated
binny_metabat	>0.9	23.6	plant_associated
binny_metabat	>=0.5	1.76923076923077	plant_associated
binny_semibin2	<0.5	22.45	plant_associated
binny_semibin2	>0.6	2.35294117647059	plant_associated
binny_semibin2	>0.7	2.1875	plant_associated
binny_semibin2	>0.8	3.21052631578947	plant_associated
binny_semibin2	>0.9	26.25	plant_associated
binny_semibin2	>=0.5	2.46666666666667	plant_associated
binny_semibin2_metabat	<0.5	33.5	plant_associated
binny_semibin2_metabat	>0.6	2.63157894736842	plant_associated
binny_semibin2_metabat	>0.7	2.64705882352941	plant_associated
binny_semibin2_metabat	>0.8	4.65	plant_associated
binny_semibin2_metabat	>0.9	36.5	plant_associated
binny_semibin2_metabat	>=0.5	3.0625	plant_associated
comebin_metabat	<0.5	23.2	plant_associated
comebin_metabat	>0.6	2.46666666666667	plant_associated
comebin_metabat	>0.7	2.23529411764706	plant_associated
comebin_metabat	>0.8	4.3	plant_associated
comebin_metabat	>0.9	23.5	plant_associated
comebin_metabat	>=0.5	2.8	plant_associated
comebin_semibin2	<0.5	32.05	plant_associated
comebin_semibin2	>0.6	2.73684210526316	plant_associated
comebin_semibin2	>0.7	2.73333333333333	plant_associated
comebin_semibin2	>0.8	4.5	plant_associated
comebin_semibin2	>0.9	26.15	plant_associated
comebin_semibin2	>=0.5	3.29411764705882	plant_associated
comebin_semibin2_metabat	<0.5	43.1	plant_associated
comebin_semibin2_metabat	>0.6	3.26315789473684	plant_associated
comebin_semibin2_metabat	>0.7	3	plant_associated
comebin_semibin2_metabat	>0.8	6.1	plant_associated
comebin_semibin2_metabat	>0.9	36.4	plant_associated
comebin_semibin2_metabat	>=0.5	3.77777777777778	plant_associated
concoct_binny	<0.5	14.95	plant_associated
concoct_binny	>0.6	2.33333333333333	plant_associated
concoct_binny	>0.7	2.66666666666667	plant_associated
concoct_binny	>0.8	3.16666666666667	plant_associated
concoct_binny	>0.9	23.35	plant_associated
concoct_binny	>=0.5	2.17647058823529	plant_associated
concoct_binny_comebin	<0.5	27.1	plant_associated
concoct_binny_comebin	>0.6	3.44444444444444	plant_associated
concoct_binny_comebin	>0.7	4	plant_associated
concoct_binny_comebin	>0.8	5.55	plant_associated
concoct_binny_comebin	>0.9	36.6	plant_associated
concoct_binny_comebin	>=0.5	3.52631578947368	plant_associated
concoct_binny_comebin_metabat	<0.5	38.15	plant_associated
concoct_binny_comebin_metabat	>0.6	4	plant_associated
concoct_binny_comebin_metabat	>0.7	4.33333333333333	plant_associated
concoct_binny_comebin_metabat	>0.8	7.15	plant_associated
concoct_binny_comebin_metabat	>0.9	46.85	plant_associated
concoct_binny_comebin_metabat	>=0.5	4.15789473684211	plant_associated
concoct_binny_comebin_semibin2	<0.5	47	plant_associated
concoct_binny_comebin_semibin2	>0.6	4.35	plant_associated
concoct_binny_comebin_semibin2	>0.7	4.76470588235294	plant_associated
concoct_binny_comebin_semibin2	>0.8	7.35	plant_associated
concoct_binny_comebin_semibin2	>0.9	49.5	plant_associated
concoct_binny_comebin_semibin2	>=0.5	4.65	plant_associated
concoct_binny_comebin_semibin2_metabat	<0.5	58.05	plant_associated
concoct_binny_comebin_semibin2_metabat	>0.6	4.85	plant_associated
concoct_binny_comebin_semibin2_metabat	>0.7	5.05555555555556	plant_associated
concoct_binny_comebin_semibin2_metabat	>0.8	8.95	plant_associated
concoct_binny_comebin_semibin2_metabat	>0.9	59.75	plant_associated
concoct_binny_comebin_semibin2_metabat	>=0.5	5.25	plant_associated
concoct_binny_metabat	<0.5	26	plant_associated
concoct_binny_metabat	>0.6	3	plant_associated
concoct_binny_metabat	>0.7	3.125	plant_associated
concoct_binny_metabat	>0.8	4.45	plant_associated
concoct_binny_metabat	>0.9	33.6	plant_associated
concoct_binny_metabat	>=0.5	2.72222222222222	plant_associated
concoct_binny_semibin2	<0.5	34.85	plant_associated
concoct_binny_semibin2	>0.6	3.15789473684211	plant_associated
concoct_binny_semibin2	>0.7	3.3125	plant_associated
concoct_binny_semibin2	>0.8	4.89473684210526	plant_associated
concoct_binny_semibin2	>0.9	36.25	plant_associated
concoct_binny_semibin2	>=0.5	3.31578947368421	plant_associated
concoct_binny_semibin2_metabat	<0.5	45.9	plant_associated
concoct_binny_semibin2_metabat	>0.6	3.68421052631579	plant_associated
concoct_binny_semibin2_metabat	>0.7	3.70588235294118	plant_associated
concoct_binny_semibin2_metabat	>0.8	6.25	plant_associated
concoct_binny_semibin2_metabat	>0.9	46.5	plant_associated
concoct_binny_semibin2_metabat	>=0.5	3.94736842105263	plant_associated
concoct_comebin	<0.5	24.55	plant_associated
concoct_comebin	>0.6	2.76470588235294	plant_associated
concoct_comebin	>0.7	3.06666666666667	plant_associated
concoct_comebin	>0.8	4.3	plant_associated
concoct_comebin	>0.9	23.25	plant_associated
concoct_comebin	>=0.5	3.11111111111111	plant_associated
concoct_comebin_metabat	<0.5	35.6	plant_associated
concoct_comebin_metabat	>0.6	3.16666666666667	plant_associated
concoct_comebin_metabat	>0.7	3.11111111111111	plant_associated
concoct_comebin_metabat	>0.8	5.9	plant_associated
concoct_comebin_metabat	>0.9	33.5	plant_associated
concoct_comebin_metabat	>=0.5	3.57894736842105	plant_associated
concoct_comebin_semibin2	<0.5	44.45	plant_associated
concoct_comebin_semibin2	>0.6	3.6	plant_associated
concoct_comebin_semibin2	>0.7	3.6875	plant_associated
concoct_comebin_semibin2	>0.8	6.1	plant_associated
concoct_comebin_semibin2	>0.9	36.15	plant_associated
concoct_comebin_semibin2	>=0.5	4.31578947368421	plant_associated
concoct_comebin_semibin2_metabat	<0.5	55.5	plant_associated
concoct_comebin_semibin2_metabat	>0.6	4.1	plant_associated
concoct_comebin_semibin2_metabat	>0.7	3.83333333333333	plant_associated
concoct_comebin_semibin2_metabat	>0.8	7.7	plant_associated
concoct_comebin_semibin2_metabat	>0.9	46.4	plant_associated
concoct_comebin_semibin2_metabat	>=0.5	4.7	plant_associated
concoct_metabat	<0.5	23.45	plant_associated
concoct_metabat	>0.6	2.5	plant_associated
concoct_metabat	>0.7	1.75	plant_associated
concoct_metabat	>0.8	3.36842105263158	plant_associated
concoct_metabat	>0.9	20.25	plant_associated
concoct_metabat	>=0.5	2.11111111111111	plant_associated
concoct_semibin2	<0.5	32.3	plant_associated
